	 dpk16ahr202492_04517	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202492_04517	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202500_05057	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202500_05057	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202500_05057	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	Good coreg and normalization, EXCESSIVE OFC dropout
	 dpk16ahr202504_04081	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202504_04081	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202504_04081	RESTING	run_01	uprun_01.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202527_04216	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202527_04216	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202527_04216	RESTING	run_01	w2.4uprun_01.nii	Bad	Wed Oct 24 08:27:48 EDT 2018	demidenm	coreg and normalization GOOD, dropout in OFC
	 dpk16ahr202546_04118	RESTING	run_01	uprun_01.nii over cohiht1spgr_208sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
	 dpk16ahr202546_04118	RESTING	run_01	uprun_01.nii over coloht1overlay_60sl.nii	Good	Wed Oct 24 08:27:48 EDT 2018	demidenm
